VRDL ID,VRDL Name,Date of collection,Target,Avg Cq,Cq SD,Copy Number,Copy SD,Source File,Normalized Copy Number
20,"NIMHANS, Bengaluru",17/06/2025,imp,29,0.1,6318.1,737.3,VRDL20_NIMHANS_Bengaluru_170625.csv,0.04
20,"NIMHANS, Bengaluru",17/06/2025,kpc,17.9,0,85563583.6,2071933.7,VRDL20_NIMHANS_Bengaluru_170625.csv,577.73
20,"NIMHANS, Bengaluru",17/06/2025,mcr126,,,0,0,VRDL20_NIMHANS_Bengaluru_170625.csv,0
20,"NIMHANS, Bengaluru",17/06/2025,mcr3,28.2,0.1,4612.2,255.4,VRDL20_NIMHANS_Bengaluru_170625.csv,0.03
20,"NIMHANS, Bengaluru",17/06/2025,mcr4,30.2,0.2,1908.2,325,VRDL20_NIMHANS_Bengaluru_170625.csv,0.01
20,"NIMHANS, Bengaluru",17/06/2025,mcr7,27.6,0.1,6706.9,578.5,VRDL20_NIMHANS_Bengaluru_170625.csv,0.05
20,"NIMHANS, Bengaluru",17/06/2025,mcr8,,,0,0,VRDL20_NIMHANS_Bengaluru_170625.csv,0
20,"NIMHANS, Bengaluru",17/06/2025,meca,36.9,0.6,43.8,16.7,VRDL20_NIMHANS_Bengaluru_170625.csv,0
20,"NIMHANS, Bengaluru",17/06/2025,mtb,27.3,,9265.2,16047.8,VRDL20_NIMHANS_Bengaluru_170625.csv,0.06
20,"NIMHANS, Bengaluru",17/06/2025,ndm,22.2,0.2,2909384.9,441007,VRDL20_NIMHANS_Bengaluru_170625.csv,19.64
20,"NIMHANS, Bengaluru",17/06/2025,nuc,37.1,1.8,4.7,3.5,VRDL20_NIMHANS_Bengaluru_170625.csv,0
20,"NIMHANS, Bengaluru",17/06/2025,oxa,17.6,0.1,45899817.8,2955759.2,VRDL20_NIMHANS_Bengaluru_170625.csv,309.92
20,"NIMHANS, Bengaluru",17/06/2025,pvl,,,0,0,VRDL20_NIMHANS_Bengaluru_170625.csv,0
20,"NIMHANS, Bengaluru",17/06/2025,shv,26.4,0.1,151701.1,14017.3,VRDL20_NIMHANS_Bengaluru_170625.csv,1.02
20,"NIMHANS, Bengaluru",17/06/2025,vana,26,0.2,45065.3,5377.2,VRDL20_NIMHANS_Bengaluru_170625.csv,0.3
20,"NIMHANS, Bengaluru",17/06/2025,vanb,28.1,0.2,247367.4,29236.7,VRDL20_NIMHANS_Bengaluru_170625.csv,1.67
20,"NIMHANS, Bengaluru",17/06/2025,vanm,30.1,0,7570.3,173.6,VRDL20_NIMHANS_Bengaluru_170625.csv,0.05
20,"NIMHANS, Bengaluru",17/06/2025,vim,25.4,0.2,303891.7,38608,VRDL20_NIMHANS_Bengaluru_170625.csv,2.05
20,"NIMHANS, Bengaluru",17/06/2025,mcr5910,,,0,0,VRDL20_NIMHANS_Bengaluru_170625.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,cmy,17.3,0.2,133284750.5,17530783.8,VRDL20_NIMHANS_BENGALURU_290725.csv,349.32
20,"NIMHANS, BENGALURU",29/07/2025,ctxm,22.1,0.2,309976.6,54648.8,VRDL20_NIMHANS_BENGALURU_290725.csv,0.81
20,"NIMHANS, BENGALURU",29/07/2025,ent,22.8,0.3,381555.1,76172.5,VRDL20_NIMHANS_BENGALURU_290725.csv,1
20,"NIMHANS, BENGALURU",29/07/2025,ic,23.4,0.2,499593.9,72214.4,VRDL20_NIMHANS_BENGALURU_290725.csv,1.31
20,"NIMHANS, BENGALURU",29/07/2025,imp,28.4,0.1,9972,1121.4,VRDL20_NIMHANS_BENGALURU_290725.csv,0.03
20,"NIMHANS, BENGALURU",29/07/2025,kpc,17.7,0,102379658.6,3745619.6,VRDL20_NIMHANS_BENGALURU_290725.csv,268.32
20,"NIMHANS, BENGALURU",29/07/2025,mcr126,18.8,0.9,4311923.7,4699546.4,VRDL20_NIMHANS_BENGALURU_290725.csv,11.3
20,"NIMHANS, BENGALURU",29/07/2025,mcr3,26.1,0.1,23746,2648.2,VRDL20_NIMHANS_BENGALURU_290725.csv,0.06
20,"NIMHANS, BENGALURU",29/07/2025,mcr4,28.3,0.1,9033.4,735.6,VRDL20_NIMHANS_BENGALURU_290725.csv,0.02
20,"NIMHANS, BENGALURU",29/07/2025,mcr5910,22.9,0.1,119642.4,12935.9,VRDL20_NIMHANS_BENGALURU_290725.csv,0.31
20,"NIMHANS, BENGALURU",29/07/2025,mcr7,30.4,0.2,554.5,82,VRDL20_NIMHANS_BENGALURU_290725.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,mcr8,35.2,,12,20.7,VRDL20_NIMHANS_BENGALURU_290725.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,meca,34,0.4,325.9,79.4,VRDL20_NIMHANS_BENGALURU_290725.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,mtb,34.5,0.8,212.5,93.6,VRDL20_NIMHANS_BENGALURU_290725.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,ndm,19.5,0.2,25687994.9,4183009.9,VRDL20_NIMHANS_BENGALURU_290725.csv,67.32
20,"NIMHANS, BENGALURU",29/07/2025,nuc,33,0.4,64.3,22,VRDL20_NIMHANS_BENGALURU_290725.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,oxa,17.1,0.1,66884911.2,7374379.5,VRDL20_NIMHANS_BENGALURU_290725.csv,175.3
20,"NIMHANS, BENGALURU",29/07/2025,pvl,36,,56.3,97.6,VRDL20_NIMHANS_BENGALURU_290725.csv,0
20,"NIMHANS, BENGALURU",29/07/2025,shv,24.2,0.2,735408.2,86658.4,VRDL20_NIMHANS_BENGALURU_290725.csv,1.93
20,"NIMHANS, BENGALURU",29/07/2025,vana,23.2,0.1,325228.4,29368.6,VRDL20_NIMHANS_BENGALURU_290725.csv,0.85
20,"NIMHANS, BENGALURU",29/07/2025,vanb,28.4,0.1,187734.2,17389.4,VRDL20_NIMHANS_BENGALURU_290725.csv,0.49
20,"NIMHANS, BENGALURU",29/07/2025,vanm,27.9,0.3,34203.8,6073.3,VRDL20_NIMHANS_BENGALURU_290725.csv,0.09
20,"NIMHANS, BENGALURU",29/07/2025,vim,23.1,0.1,1388946.6,79736.1,VRDL20_NIMHANS_BENGALURU_290725.csv,3.64
24,"SCTIMS, Trivandrum",15/07/2025,cmy,31.4,0.2,4815.5,611.4,VRDL24_SCTIMS_Trivandrum_150725.csv,1.64
24,"SCTIMS, Trivandrum",15/07/2025,ctxm,25.1,0.9,23458.9,16381.7,VRDL24_SCTIMS_Trivandrum_150725.csv,8.01
24,"SCTIMS, Trivandrum",15/07/2025,ent,29.3,0.2,2930.3,417,VRDL24_SCTIMS_Trivandrum_150725.csv,1
24,"SCTIMS, Trivandrum",15/07/2025,ic,25.9,0.4,73406.2,19344.2,VRDL24_SCTIMS_Trivandrum_150725.csv,25.05
24,"SCTIMS, Trivandrum",15/07/2025,imp,33.3,0.9,199.6,155,VRDL24_SCTIMS_Trivandrum_150725.csv,0.07
24,"SCTIMS, Trivandrum",15/07/2025,kpc,34.7,4.4,2159.5,3110.4,VRDL24_SCTIMS_Trivandrum_150725.csv,0.74
24,"SCTIMS, Trivandrum",15/07/2025,mcr126,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,mcr3,34.2,0.1,43.2,4.3,VRDL24_SCTIMS_Trivandrum_150725.csv,0.01
24,"SCTIMS, Trivandrum",15/07/2025,mcr4,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,mcr5910,29.3,0.3,411.7,129.5,VRDL24_SCTIMS_Trivandrum_150725.csv,0.14
24,"SCTIMS, Trivandrum",15/07/2025,mcr7,22.9,4.2,1939375.9,3333320.9,VRDL24_SCTIMS_Trivandrum_150725.csv,661.84
24,"SCTIMS, Trivandrum",15/07/2025,mcr8,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,meca,38.7,0.4,12.5,4.1,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,mtb,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,ndm,28.9,0.3,14178.7,3533.2,VRDL24_SCTIMS_Trivandrum_150725.csv,4.84
24,"SCTIMS, Trivandrum",15/07/2025,nuc,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,oxa,27.3,1.9,44814.7,62087.4,VRDL24_SCTIMS_Trivandrum_150725.csv,15.29
24,"SCTIMS, Trivandrum",15/07/2025,pvl,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,shv,35.2,1.1,322.7,184.5,VRDL24_SCTIMS_Trivandrum_150725.csv,0.11
24,"SCTIMS, Trivandrum",15/07/2025,vana,34.8,1.4,66.7,84.6,VRDL24_SCTIMS_Trivandrum_150725.csv,0.02
24,"SCTIMS, Trivandrum",15/07/2025,vanb,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,vanm,,,0,0,VRDL24_SCTIMS_Trivandrum_150725.csv,0
24,"SCTIMS, Trivandrum",15/07/2025,vim,29.5,0.6,19788.3,7278.1,VRDL24_SCTIMS_Trivandrum_150725.csv,6.75
24,"SCTIMS, Trivandrum",29/07/2025,cmy,34,0.1,735.5,37.6,VRDL24_SCTIMS_Trivandrum_300725.csv,0.73
24,"SCTIMS, Trivandrum",29/07/2025,ctxm,21.9,0.1,348923,18842.1,VRDL24_SCTIMS_Trivandrum_300725.csv,346.05
24,"SCTIMS, Trivandrum",29/07/2025,ent,30.8,0.1,1008.3,99.1,VRDL24_SCTIMS_Trivandrum_300725.csv,1
24,"SCTIMS, Trivandrum",29/07/2025,ic,25.6,0.4,93190.6,24390.8,VRDL24_SCTIMS_Trivandrum_300725.csv,92.42
24,"SCTIMS, Trivandrum",29/07/2025,imp,37.5,0.9,5.6,3.7,VRDL24_SCTIMS_Trivandrum_300725.csv,0.01
24,"SCTIMS, Trivandrum",29/07/2025,kpc,24.1,0.3,923615.9,172292.6,VRDL24_SCTIMS_Trivandrum_300725.csv,916.01
24,"SCTIMS, Trivandrum",29/07/2025,mcr126,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,mcr3,31.7,0.6,307.3,126.1,VRDL24_SCTIMS_Trivandrum_300725.csv,0.3
24,"SCTIMS, Trivandrum",29/07/2025,mcr4,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,mcr5910,23.4,0.1,72358.9,5186.8,VRDL24_SCTIMS_Trivandrum_300725.csv,71.76
24,"SCTIMS, Trivandrum",29/07/2025,mcr7,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,mcr8,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,meca,38,0.4,21.1,6.5,VRDL24_SCTIMS_Trivandrum_300725.csv,0.02
24,"SCTIMS, Trivandrum",29/07/2025,mtb,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,ndm,26.4,0.1,97924.5,11059.8,VRDL24_SCTIMS_Trivandrum_300725.csv,97.12
24,"SCTIMS, Trivandrum",29/07/2025,nuc,39.8,,0.1,0.2,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,oxa,31.5,0.6,807.2,323.5,VRDL24_SCTIMS_Trivandrum_300725.csv,0.8
24,"SCTIMS, Trivandrum",29/07/2025,pvl,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,shv,32.1,0,2502,60.3,VRDL24_SCTIMS_Trivandrum_300725.csv,2.48
24,"SCTIMS, Trivandrum",29/07/2025,vana,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,vanb,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,vanm,,,0,0,VRDL24_SCTIMS_Trivandrum_300725.csv,0
24,"SCTIMS, Trivandrum",29/07/2025,vim,30.3,0.2,11189.8,1442.8,VRDL24_SCTIMS_Trivandrum_300725.csv,11.1
25,"AIIMS, Bhopal",17/06/2025,cmy,28.7,0.1,24934.3,16711.1,VRDL25_AIIMS_Bhopal_170625.csv,12.38
25,"AIIMS, Bhopal",17/06/2025,ctxm,29.2,0,337.3,225,VRDL25_AIIMS_Bhopal_170625.csv,0.17
25,"AIIMS, Bhopal",17/06/2025,ent,29.5,0.4,2013.6,1474.4,VRDL25_AIIMS_Bhopal_170625.csv,1
25,"AIIMS, Bhopal",17/06/2025,ic,26.5,1.1,64025.8,61388,VRDL25_AIIMS_Bhopal_170625.csv,31.8
25,"AIIMS, Bhopal",17/06/2025,imp,,,0,0,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,kpc,30.2,0.2,7304.7,4988.4,VRDL25_AIIMS_Bhopal_170625.csv,3.63
25,"AIIMS, Bhopal",17/06/2025,mcr126,,,0,0,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,mcr3,35.1,0.4,16.3,12.2,VRDL25_AIIMS_Bhopal_170625.csv,0.01
25,"AIIMS, Bhopal",17/06/2025,mcr4,37.2,0.4,4.3,3.2,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,mcr5910,30,0.1,157.5,106.8,VRDL25_AIIMS_Bhopal_170625.csv,0.08
25,"AIIMS, Bhopal",17/06/2025,mcr7,34.7,0.2,9.2,6.4,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,mcr8,,,0,0,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,meca,39.3,0.9,4.5,6,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,mtb,,,0,0,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,ndm,29.8,0.1,4862.8,3255.6,VRDL25_AIIMS_Bhopal_170625.csv,2.41
25,"AIIMS, Bhopal",17/06/2025,nuc,39.9,,0.1,0.2,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,oxa,28.7,0.5,5463.8,4486.8,VRDL25_AIIMS_Bhopal_170625.csv,2.71
25,"AIIMS, Bhopal",17/06/2025,pvl,39.9,,2.8,5.5,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,shv,30.6,0.1,5535.1,3699,VRDL25_AIIMS_Bhopal_170625.csv,2.75
25,"AIIMS, Bhopal",17/06/2025,vana,34.9,0.2,54.4,36.9,VRDL25_AIIMS_Bhopal_170625.csv,0.03
25,"AIIMS, Bhopal",17/06/2025,vanb,33.5,0.1,4246.2,2846.9,VRDL25_AIIMS_Bhopal_170625.csv,2.11
25,"AIIMS, Bhopal",17/06/2025,vanm,,,0,0,VRDL25_AIIMS_Bhopal_170625.csv,0
25,"AIIMS, Bhopal",17/06/2025,vim,32.5,0.6,1999.4,1565.1,VRDL25_AIIMS_Bhopal_170625.csv,0.99
31,"AFMC, Pune",15/07/2025,cmy,21.4,0.5,7101399.3,2401701.5,VRDL31_AFMC_Pune_150725.csv,893.16
31,"AFMC, Pune",15/07/2025,ctxm,23.7,1.2,95942,64501.7,VRDL31_AFMC_Pune_150725.csv,12.07
31,"AFMC, Pune",15/07/2025,ent,27.5,0.2,7950.9,6968.2,VRDL31_AFMC_Pune_150725.csv,1
31,"AFMC, Pune",15/07/2025,ic,25.4,0.1,109143.1,7972.2,VRDL31_AFMC_Pune_150725.csv,13.73
31,"AFMC, Pune",15/07/2025,imp,31.5,0.9,844.9,462.2,VRDL31_AFMC_Pune_150725.csv,0.11
31,"AFMC, Pune",15/07/2025,kpc,18.2,0.4,71463015.3,18931943.2,VRDL31_AFMC_Pune_150725.csv,8988.04
31,"AFMC, Pune",15/07/2025,mcr126,,,0,0,VRDL31_AFMC_Pune_150725.csv,0
31,"AFMC, Pune",15/07/2025,mcr3,25,0,34866.9,30201,VRDL31_AFMC_Pune_150725.csv,4.39
31,"AFMC, Pune",15/07/2025,mcr4,28.4,0,5810.9,5038.3,VRDL31_AFMC_Pune_150725.csv,0.73
31,"AFMC, Pune",15/07/2025,mcr5910,21,0.1,405629.8,352335.5,VRDL31_AFMC_Pune_150725.csv,51.02
31,"AFMC, Pune",15/07/2025,mcr7,28.9,0,1352.8,1171.9,VRDL31_AFMC_Pune_150725.csv,0.17
31,"AFMC, Pune",15/07/2025,mcr8,35.3,,11,19,VRDL31_AFMC_Pune_150725.csv,0
31,"AFMC, Pune",15/07/2025,meca,35.1,0.5,157.6,57,VRDL31_AFMC_Pune_150725.csv,0.02
31,"AFMC, Pune",15/07/2025,mtb,,,0,0,VRDL31_AFMC_Pune_150725.csv,0
31,"AFMC, Pune",15/07/2025,ndm,21.3,0.6,6626626.6,2801992.9,VRDL31_AFMC_Pune_150725.csv,833.44
31,"AFMC, Pune",15/07/2025,nuc,34,0.8,35.1,21.3,VRDL31_AFMC_Pune_150725.csv,0
31,"AFMC, Pune",15/07/2025,oxa,17.5,0.4,51127135.7,15892814.5,VRDL31_AFMC_Pune_150725.csv,6430.36
31,"AFMC, Pune",15/07/2025,pvl,,,0,0,VRDL31_AFMC_Pune_150725.csv,0
31,"AFMC, Pune",15/07/2025,shv,26.1,0.6,194863.8,77630.7,VRDL31_AFMC_Pune_150725.csv,24.51
31,"AFMC, Pune",15/07/2025,vana,22.1,0.6,737520.8,265954,VRDL31_AFMC_Pune_150725.csv,92.76
31,"AFMC, Pune",15/07/2025,vanb,27.8,0.3,307553.5,68157.8,VRDL31_AFMC_Pune_150725.csv,38.68
31,"AFMC, Pune",15/07/2025,vanm,27.3,1.2,60255.1,39955.5,VRDL31_AFMC_Pune_150725.csv,7.58
31,"AFMC, Pune",15/07/2025,vim,24.2,0.2,678978.9,100490.4,VRDL31_AFMC_Pune_150725.csv,85.4
33,"JNIMS, Imphal",15/07/2025,cmy,25,0,484715.5,4739.1,VRDL33_JNIMS_Imphal_150725.csv,974.69
33,"JNIMS, Imphal",15/07/2025,ctxm,29.8,0.2,259.8,46.9,VRDL33_JNIMS_Imphal_150725.csv,0.52
33,"JNIMS, Imphal",15/07/2025,ent,31.7,0.3,497.3,102.4,VRDL33_JNIMS_Imphal_150725.csv,1
33,"JNIMS, Imphal",15/07/2025,ic,27,0.5,33517.5,11072.6,VRDL33_JNIMS_Imphal_150725.csv,67.4
33,"JNIMS, Imphal",15/07/2025,imp,30.5,0.2,1794.7,336.6,VRDL33_JNIMS_Imphal_150725.csv,3.61
33,"JNIMS, Imphal",15/07/2025,kpc,25.7,0.2,270110.7,32104.8,VRDL33_JNIMS_Imphal_150725.csv,543.15
33,"JNIMS, Imphal",15/07/2025,mcr126,,,0,0,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,mcr3,34.1,0,44.5,1.3,VRDL33_JNIMS_Imphal_150725.csv,0.09
33,"JNIMS, Imphal",15/07/2025,mcr4,39.6,0.3,0.5,0.4,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,mcr5910,32.5,0.2,24,4.7,VRDL33_JNIMS_Imphal_150725.csv,0.05
33,"JNIMS, Imphal",15/07/2025,mcr7,,,0,0,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,mcr8,,,0,0,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,meca,36.1,0.1,72.5,3.5,VRDL33_JNIMS_Imphal_150725.csv,0.15
33,"JNIMS, Imphal",15/07/2025,mtb,,,0,0,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,ndm,25.8,0.1,161735.5,18843.4,VRDL33_JNIMS_Imphal_150725.csv,325.23
33,"JNIMS, Imphal",15/07/2025,nuc,38.9,,0.3,0.5,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,oxa,24.5,0.2,189014.5,35584.5,VRDL33_JNIMS_Imphal_150725.csv,380.08
33,"JNIMS, Imphal",15/07/2025,pvl,,,0,0,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,shv,30,0.1,11819.4,426.9,VRDL33_JNIMS_Imphal_150725.csv,23.77
33,"JNIMS, Imphal",15/07/2025,vana,29.2,0.1,4454.6,302.8,VRDL33_JNIMS_Imphal_150725.csv,8.96
33,"JNIMS, Imphal",15/07/2025,vanb,36.6,0,632.6,18.9,VRDL33_JNIMS_Imphal_150725.csv,1.27
33,"JNIMS, Imphal",15/07/2025,vanm,,,0,0,VRDL33_JNIMS_Imphal_150725.csv,0
33,"JNIMS, Imphal",15/07/2025,vim,30.1,0.2,12983.1,1439.1,VRDL33_JNIMS_Imphal_150725.csv,26.11
33,"JNIMS, Imphal",29/07/2025,cmy,28.8,0.1,31374.4,1718.3,VRDL33_JNIMS_Imphal_290725.csv,67.41
33,"JNIMS, Imphal",29/07/2025,ctxm,29.7,0.1,288.4,20.9,VRDL33_JNIMS_Imphal_290725.csv,0.62
33,"JNIMS, Imphal",29/07/2025,ent,31.8,0.4,465.4,162.2,VRDL33_JNIMS_Imphal_290725.csv,1
33,"JNIMS, Imphal",29/07/2025,ic,25.9,0.1,75282.7,7877.4,VRDL33_JNIMS_Imphal_290725.csv,161.76
33,"JNIMS, Imphal",29/07/2025,imp,30.6,0.2,1654.6,302.4,VRDL33_JNIMS_Imphal_290725.csv,3.56
33,"JNIMS, Imphal",29/07/2025,kpc,25.5,0.1,312734.3,16154.2,VRDL33_JNIMS_Imphal_290725.csv,671.97
33,"JNIMS, Imphal",29/07/2025,mcr126,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,mcr3,39.6,,0.2,0.4,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,mcr4,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,mcr5910,32.5,0.2,24.7,4.3,VRDL33_JNIMS_Imphal_290725.csv,0.05
33,"JNIMS, Imphal",29/07/2025,mcr7,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,mcr8,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,meca,37.8,0.9,26.4,17.6,VRDL33_JNIMS_Imphal_290725.csv,0.06
33,"JNIMS, Imphal",29/07/2025,mtb,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,ndm,26.6,0.1,84749.3,5414.9,VRDL33_JNIMS_Imphal_290725.csv,182.1
33,"JNIMS, Imphal",29/07/2025,nuc,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,oxa,26.9,0.2,28828.6,3823.5,VRDL33_JNIMS_Imphal_290725.csv,61.94
33,"JNIMS, Imphal",29/07/2025,pvl,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,shv,29.9,0.2,12722.8,1467.7,VRDL33_JNIMS_Imphal_290725.csv,27.34
33,"JNIMS, Imphal",29/07/2025,vana,29,0,5075.2,122.7,VRDL33_JNIMS_Imphal_290725.csv,10.91
33,"JNIMS, Imphal",29/07/2025,vanb,37.1,0.7,506.6,236.3,VRDL33_JNIMS_Imphal_290725.csv,1.09
33,"JNIMS, Imphal",29/07/2025,vanm,,,0,0,VRDL33_JNIMS_Imphal_290725.csv,0
33,"JNIMS, Imphal",29/07/2025,vim,34.7,0.3,602.5,127.1,VRDL33_JNIMS_Imphal_290725.csv,1.29
34,"NEIGRIHMS, Shillong",1/7/2025,cmy,24.4,0,756877.6,16343.8,VRDL34_NEIGRIHMS_Shillong_010725.csv,0
34,"NEIGRIHMS, Shillong",1/7/2025,ctxm,24.6,0,31967.6,1386.1,VRDL34_NEIGRIHMS_Shillong_010725.csv,0
